stuId	tag	university	major	majorCategory
JbHBKYyE8c		芝浦工業大学	工学部電子工学科	理系
N9MAaNKV8Q		立教大学	社会学部現代文化学科	文系
5MGltDCIxL		青山学院大学	理工学部経営システム工学科	理系
EYOGIbfqFS		。。	普通科	その他
RvTpXP1I4v		関西医療大学	保険医療学部作業療法学科	理系
O7qIsXHiM4		関西学院大学	教育学部	文系
cOUc6vBg57		青山学院大学	理工学部電気電子工学科	理系
5gWGzNTMYI		慶應大学	経済学部	文系
jp3RUpuABd		ビジネス・ブレークスルー大学	グローバル経営学科	文系
X2fBa54kUg	商社,広告,化粧品・医薬,IT	杉野服飾大学	服飾学部服飾学科	文系
MBadOBaXdb		日本大学	商学部商業学科	文系
ZoAMoGzxCz	化粧品・医薬,旅行,食品・飲料,ホテル・レジャー,サービス,流通・小売,商社,コンサルティング,マスコミ,出版・印刷,鉄道・航空	つくば大学	生命環境学群生物学類	理系
W75MzG4Pum		東洋大学	法学部企業法学科	文系
8W3xNC2gcr	人材・教育,サービス,IT	慶應義塾大学大学院	社会学研究科教育学専攻	その他
lXKHOlvaWg		埼玉大学	工学部応用化学科	理系
ALcibBC5Jk	不動産,住宅・建設,サービス,流通・小売,商社,旅行,人材・教育,コンサルティング,広告	日本大学	法学部公共政策学科	文系
NyUXMSos4v	商社,流通・小売,旅行	明治学院大学	社会学部社会福祉学科	文系
gw2baWVk0i		湘南工科大学	工学部情報工学科	理系
bSXP0VD0OZ	人材・教育,商社	愛知淑徳大学	ビジネス学部ビジネス学科	文系
3xysWcZHeo		相模女子大学	人間社会学部 人間心理学科	文系
HhuxK6DwpC	化粧品・医薬,サービス,人材・教育,商社,流通・小売,広告,マスコミ,IT,食品・飲料,電機・自動車,不動産,旅行,ホテル・レジャー,ソフトウェア,クレジットカード,ゲーム,銀行・信金,官公庁,運輸・物流,鉄道・航空,コンサルティング,証券,保険,出版・印刷,インフラ,農林・水産,化学・石油,住宅・建設,アパレル,繊維	芦屋大学	臨床教育学部児童教育学科	文系
HhtJ7mb4aa		神奈川大学	工学部経営工学科	理系
oridD3fUCY	商社,人材・教育,コンサルティング,証券,保険	青山学院大学	教育人間科学部 教育学科	文系
SecqwdCA58	食品・飲料	あ	あ	文系
3mjBOlcZ0P		早稲田大学	人間科学部人間情報科学科	その他
afevqOQhJj	アパレル,化粧品・医薬,サービス	お茶の水女子大学	文教育学部 芸術・表現行動学科	文系
UAYoBE0FAs		東京大学	工学部	理系
p4fUXBZZIl	IT,広告,コンサルティング	早稲田大学	政治経済学部経済学科	文系
4WCE9oQMWo	旅行,ホテル・レジャー,サービス,鉄道・航空	専門学校 神田外語学院	国際観光科	その他
GbfDSLbTwU		早稲田大学	教育学部 理学科	理系
YKbGunYZnP		拓殖大学	国際学部国際学科	文系
PyCdUSCak9		成蹊大学	法学部法律学科	文系
DpLnrg6rg6		東洋大学	経営学部経営学科	文系
MDiLLCrcWP		名古屋外国語大学	現代国際学部 国際教養学科	文系
WvDUhGQH73		法政大学	経済学部現代ビジネス学科	文系
u2QRceEW7s	鉄道・航空,ホテル・レジャー,旅行,サービス,運輸・物流,広告	東洋大学	国際学部グローバルイノベーション学科	文系
TjK5os44tn	出版・印刷,食品・飲料,コンサルティング,流通・小売,商社,人材・教育,化粧品・医薬,住宅・建設,アパレル,不動産	関東学院大学	国際文化学部比較文化学科	文系
UGOkAmVtxz		東北大	農学部応用生物化学科	理系
stA8R2X4R1		京都外国語大学	外国語学部英米語学科	文系
RVs6jqwWzl	IT,ソフトウェア,クレジットカード,人材・教育,広告	駒澤大学	経済学部経済学科	文系
nlXfwAHyta		明治大学	政治経済学部 経済学科	文系
kywNeTD3bx		千葉大学大学院	融合理工学府先進理化学専攻	理系
d6wv5yh7JP	化粧品・医薬	法政大学	人間環境学部	文系
beyhzuXcJy	IT,証券,コンサルティング,人材・教育	慶應義塾大学	経済学部経済学科	文系
ZooTChpvx3		東洋大学	生命科学部生命科学科	理系
3BnBQmiSpB		東京工業大学	物質理工学院応用化学系	理系
20vEhfxEgy	IT,広告	電気通信大学大学院	情報理工学研究科情報学専攻	理系
zf0zw1z5bX		中央大学	経済学部経済情報システム学科	文系
QgW0FDoE1N	広告,出版・印刷,マスコミ	大正大学	表現学部表現文化学科	文系
g7KEnOn2hN		専修大学	経済学部経済学科	文系
HjltRvZMV0	IT,銀行・信金,ゲーム,コンサルティング,電機・自動車,流通・小売,サービス,広告	関西学院大学	経済学部	文系
ODq6calfb6	IT,サービス,人材・教育,出版・印刷	東京学芸大学	教育学部教育支援過程生涯学習専攻	文系
4k2jj1pr4D		福岡教育大学大学院	教育科学専攻家政教育領域	文系
70Eclx3WFm		東京学芸大学	教育学部	文系
NBwA4R5IvD		日本大学	文理学部史学科	文系
CFcf15565P	旅行,不動産,住宅・建設,人材・教育,広告,保険	拓殖大学	商学部国際ビジネス学科	文系
X1i8e6782A		城西大学	経済学部経済学科	文系
ldE4LAM8P6		東京理科大学大学院	基礎工学研究科生物工学専攻	理系
hkoQuYptkp		梅花女子大学	文化表現学部情報メディア学科	文系
v2XucmdQ4b		東京経済大学	経営学部流通マーケティング学科	文系
6B5AIVkwZl		立正大学	地球環境科学部地理学科	文系
prxwHqCGAY		首都大学東京	都市教養学部都市教養学科	文系
0RNipm99Qt	化粧品・医薬,商社	愛知学院大学	心身科学部心理学科	文系
Zf1sowMh2l		愛知淑徳大学	創造表現学部創造表現学科	文系
Qm881M5JEr	IT,広告	城西大学	経営学部マネジメント総合学科	文系
KHHYgfEGJU		大手前大学	現代社会学部	文系
QXiDr8hwni	食品・飲料,化粧品・医薬,商社,流通・小売,サービス,広告,コンサルティング,IT,出版・印刷,ホテル・レジャー,人材・教育,マスコミ	中村学園大学	流通科学部流通科学科	文系
s6vrsbW6ae		甲南大学	マネジメント創造学部特別留学コース	文系
MFBQLYr4BX		中央大学	商学部経営学科	文系
bw8tsbE5D4		神戸松蔭女子学院大学	人間科学部ファッション・ハウジングデザイン学科	文系
obrpBYIucW		洗足学園音楽大学	音楽学部 打楽器コース	文系
2lP954b3l9	官公庁	日本大学大学院	理工学研究科海洋建築工学専攻	理系
jrDOaB6YTz		駒澤大学	経済学部商学科	文系
CzOWUVmuh4		成城大学	社会イノベーション学部心理社会学科	文系
pc5Fi0VapH	住宅・建設,不動産,人材・教育,流通・小売,コンサルティング,サービス,ホテル・レジャー,旅行,広告,IT	関西学院大学	総合政策学部都市政策学科	その他
7XOhSCNGiC		明治大学	政治経済学部経済学科	文系
CZSFUdXMIm		早稲田大学	スポーツ科学部	文系
ESEiBetaYF		國學院大学	経済学部経済ネットワーキング学科	文系
Uv8AOZnV1L		玉川大学	芸術学部メディア・デザイン学科	文系
f0eFnpKbdL		名古屋大学	経済学部経営学科	文系
9hOAppbEEo	不動産,旅行,ホテル・レジャー,流通・小売,商社,人材・教育,コンサルティング,広告,マスコミ,IT,銀行・信金,クレジットカード,インフラ,アパレル,住宅・建設	関西外国語大学	英米語学科	文系
SUwODu78xS		同志社大学	グローバル地域文化学部	文系
bQeRNgF0Oe	サービス,流通・小売,コンサルティング	駒澤大学	文学部社会学科社会学専攻	文系
e16qPJTVGL		日本大学	商学部	文系
GxmFRduVA8		法政大学	経済学部現代ビジネス学科	文系
90lnQFX1Co		慶應義塾大学	文学部	文系
jjFpTLU8Hj		近畿大学	経営学部キャリアマネジメント学科	文系
HtAxFN63NB		大東文化大学	法学部法律学科	文系
US8BX1VbAb	商社,食品・飲料,広告,コンサルティング	法政大学	社会学部メディア社会学科	文系
ZoxvFGbiHu	IT	東洋大学	経営学部経営学科	文系
mgpXoJoTxO		青山学院大学	法学部	文系
qCAoqIyF27		桃山学院大学	経済学部経済学科	文系
mFDh7rP1Db	コンサルティング,人材・教育	国際武道大学	体育学部体育学科	文系
NPXFh3ZBkg		国際武道大学	体育学部体育学科	文系
DSpbP4fuVH		なし	なし	その他
eQbXci0cGz		日本女子大学	理学部数物科学科	理系
fciv05KIoN		青山学院大学	法学部法学科	文系
2gmKLlZ7vx	食品・飲料,サービス	青山学院	経営学部マーケティング学科	文系
WymHfH3ZPT		青山学院大学	文学部英米文学科	文系
iqyZHRglmK	人材・教育	法政大学	現代福祉学部	文系
8chzRHAHkR	コンサルティング,商社	東京大学	教養学部文科一類	文系
A9FzwCWy5L	人材・教育	専修大学	商学部会計学科	文系
dzzVWi4oHv		上智大学	外国語学部英語学科	文系
LpCjBMa6TS		神奈川大学	経済学部経済学科	文系
hW2r3whQOW		青山学院大学	経営学部経営学科	文系
k7vmBdtpAa		共立女子大学	文芸学部文芸メディアコ	文系
M86Qk2zk3H		青山学院大学	文学部史学科	文系
PZHwoqoHyc		同志社大学	経済学部経済学科	文系
6ZVTinQDSy		青山学院大学	社会情報学部	文系
NzVxZft5NV	コンサルティング,IT,人材・教育,証券,銀行・信金	工学院大学	情報学部	理系
uxrCeHTNmb	IT,広告,コンサルティング,商社,流通・小売	玉川大学	経営学部国際経営学科	文系
GBLge5HDYa		東京大学大学院	経済学マネジメント専攻	文系
GOWgXTbJs6		ICU	教養学部	その他
proBdnhNUF		日本女子大学	人間社会学部	文系
QYG8oiS3dM		東京大学	医学部健康総合科学科	文系
mRfKxbONEC		東京大学	前期教養学部文科三類学科	文系
yY45kGLAip	不動産	大東文化大学	経営学部経営学科	文系
uDsNXog4rM		国際基督教大学	教養学部	文系
tuUmSUAZ9n		九州産業大学	芸術学部デザイン学科	文系
exuY30num6		青山学院大学	教育学科	文系
esPcDCabNf		法政大学	キャリアデザイン学部	文系
LySI7kLYo1		東京大学	教育学部	文系
ZmBfCEXntv		慶應義塾大学	商学部	文系
EZvHtcNTFI		お茶の水女子大学	文教育学部 言語文化学科	文系
6bgpswMRde	コンサルティング,IT,人材・教育,広告	立命館大学	経営学部経営学科	文系
fiYkuDh32k		神奈川県立保健福祉大学	保健福祉学科	文系
HuQPF2vcKy		大正大学	文学部歴史学科	文系
ZiGnv1GyY3	コンサルティング,広告,出版・印刷	香川大学	法学部	文系
B6eZ8Ma6HB		日本大学	国際総合政策学科	文系
ibGUGHdmnA	IT	東京理科大学	工学部工業化学科	理系
4SITN1Pz9a		名古屋文理大学	情報メディア学部情報メディア学科	その他
vVCMBFebpt		明治大学	理工学部機械工学科	理系
KTBoPK6BK1		城西大学	現代政策学部社会経済システム学科	文系
cvDkpdCwAJ		立命館アジア太平洋大学	アジア太平洋学部 アジア太平洋学科	文系
bgIsRBqcXE	IT,コンサルティング,ソフトウェア,広告	慶應義塾大学	経済学部	文系
I5eNpIwcmh	食品・飲料,アパレル,化粧品・医薬,旅行,サービス,IT,人材・教育,銀行・信金	明星大学	経営学部経営学科	文系
e2xusy55mT		城西大学	薬学部医療栄養学科	理系
0XZnVLAAGp		国際武道大学	体育学部体育学科	理系
vhAY8MIkjJ		法政大学	経済学部経済学科	文系
DLkx0KXUpr	広告,マスコミ,IT,商社,コンサルティング,人材・教育	東洋大学	文学部東洋思想文化学科	文系
pIbsCWH83v		慶應義塾大学	経済学部	文系
bvAxCUhlN0	食品・飲料,不動産,住宅・建設,旅行,ホテル・レジャー,サービス,流通・小売,商社,コンサルティング,広告,マスコミ,出版・印刷,IT,銀行・信金,クレジットカード,証券,インフラ,鉄道・航空,運輸・物流,農林・水産	早稲田大学	法学部	文系
j6x1yjAaaW	電機・自動車,不動産,流通・小売	日本大学	法学部 経営法学科	文系
eDi2xCkMqv	広告	名古屋大学	文学部	文系
eaqHZXpfkK		早稲田大学	法学部	文系
dYCoGkyUxz		専修大学	法学部法律学科	文系
BuOhF22JDj	化粧品・医薬,流通・小売,コンサルティング,IT,人材・教育	東京理科大学大学院	基礎工学研究科生物工学専攻	理系
hpZpYd0Bgz		國學院大学	経済学部経済ネットワーキング学科	文系
vOgGrzE3BA	流通・小売	長尾谷高等学校	普通科	その他
uLHy0DBm4H		東洋大学	法学部法律学科	文系
DFBntB9unz	証券,IT,化粧品・医薬,不動産,流通・小売	大妻女子大学	社会情報学部社会情報学科情報デザイン専攻	文系
giDzqs9xkp	広告,コンサルティング,電機・自動車	東京工業大学大学院	工学院 システム制御系	理系
EW5DNZXAvn		東京外国語大学	国際社会学部	文系
tuH1MCKftI		城西大学	経営学部マネジメント総合学科	文系
IVwsFFx7Z5		城西大学	経営学部マネジメント総合学科	文系
OQ6gFf6ttk		城西大学	経営学部マネジメント総合学科	文系
52E3WEJPn4		京都造形芸術大学大学院	芸術専攻美術工芸領域	その他
fJfWvxmybJ		日本大学	芸術学部デザイン学科	その他
HDfGm8FFsD	アパレル,商社,広告	明治学院大学	経済学部経済学科	文系
PHc0a4E4BA		城西大学	経営学部マネジメント総合学科	文系
lIPXQLFvu0		城西大学	経営学部総合マネジメント学科	文系
D4XMqJdZJx		城西大学	経営学部 総合マネジメント学科	文系
zlBau6N3Of		北里大学	理学部生物科学科	理系
jLsn4kxwPY	食品・飲料,アパレル,繊維,住宅・建設,不動産,旅行,ホテル・レジャー,商社,広告,出版・印刷,銀行・信金,クレジットカード	城西大学	経営学部 マネジメント総合学科	文系
VTDEB2C3bR		関西大学	社会学部社会学科メディア専攻	文系
XjVlWIXzJp	人材・教育,コンサルティング,広告,商社	京都産業大学	経営学部	文系
Y4OuUBLMkw		日本女子大学	家政学部児童学科	文系
DDMmUPfGmn	食品・飲料,サービス,商社,コンサルティング,広告,人材・教育	摂南大学	外国語学部外国語学科	文系
GBwUCU7DZ9		青山学院大学	経済学部経済学科	文系
V8UXHSDSUo		新潟大学	経済学部経営学科	文系
